Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Miguel RodriguezM50-54,CO,#1977,60,1253,1536,55:28:00,3:13:51,2:33:27,7:00:07,74.6
Eduardo Mora LeónM50-54,CO,#1969,44,1072,1273,41:29:00,3:10:45,2:28:31,6:32:10,78.2
Alfonso CarriloM50-54,EC,#1951,41,1060,1258,1:01:01,3:04:26,2:08:51,6:30:41,78.4
Edgar Alberto Rodriguez MancholaM50-54,CO,#1978,12,295,323,45:11:00,2:34:33,1:58:05,5:24:08,88.7
Victor Manuel Gelvez OrdoñezM50-54,CO,#233,25,661,749,46:24:00,2:55:59,2:04:22,5:53:45,83.8
Juan SamudioM50-54,PA,#1982,48,1111,1331,40:59:00,2:56:40,2:51:06,6:37:38,77.5
Edgar MorenoM50-54,CO,#170,4,135,148,38:56:00,2:39:10,1:40:23,5:04:42,92.3
Colas MartinetM50-54,FR,#432,14,317,348,42:14:00,2:41:16,1:57:05,5:26:45,88.3
Eugenio AdaglioM50-54,AR,#229,20,485,535,36:38:00,2:44:11,2:11:25,5:39:23,86.1
Carlos Alberto Afanador CaceresM50-54,CO,#1933,50,1122,1348,58:16:00,3:14:42,2:15:40,6:38:47,77.3
Alvaro Arana ReinalesM50-54,CH,#1938,69,1364,1736,1:07:24,3:30:26,2:52:27,7:40:15,69.9
Jaun Carlos PenaM50-54",CO,#2074,3,121,133,33:33:00,2:34:09,1:49:23,5:02:17,92.8
Polipropileno Del Caribe SaM50-54,CO,#1950,68,1360,1725,49:22:00,3:31:28,3:01:45,7:35:42,70.4
Gus CuetoM50-54,US,#1952,57,1215,1482,50:58:00,3:09:52,2:37:47,6:53:14,75.4
Carlos Tomas Calixto AmadoM50-54,CO,#1947,58,1220,1489,41:57:00,3:23:49,2:39:09,6:54:13,75.3
Paul AmosM50-54,US,#230,11,272,296,34:50:00,2:43:10,1:56:04,5:20:40,89.4
pedro PoncianoM50-54,PE,#1974,67,1353,1712,55:56:00,3:32:11,2:46:14,7:32:37,70.7
Carlos H AngelM55-59,PR,#1989,5,388,429,40:16:00,2:40:19,2:04:18,5:32:56,91.5
Gorman EricM55-59,US,#2004,23,1143,1378,49:21:00,3:15:14,2:22:56,6:41:30,80.8
Jhon Julio Sepulveda IdarragaM55-59,CO,#2018,24,1230,1503,49:28:00,3:19:22,2:31:50,6:55:58,78.9
Andres TorresM55-59",CO,#2022,1,66,70,28:32:00,2:28:48,1:46:34,4:48:17,100
Segundo Joselito Chavez MayaM55-59,EC,#1996,34,1361,1726,1:02:22,3:18:01,2:59:17,7:36:07,74
John Arcila EspinosaM55-59,CO,#1990,25,1244,1520,54:16:00,3:09:24,2:41:00,6:57:24,78.7
Alejandro Guillén LagunesM55-59,MX,#2006,36,1390,1780,53:34:00,3:46:06,3:10:08,8:05:20,70.8
Gerhard WeilandM55-59",DE,#131,3,206,225,36:50:00,2:33:11,1:58:27,5:13:46,94.9
Julio CalleM55-59",CO,#2075,2,142,155,31:49:00,2:31:44,1:56:26,5:05:25,96.5
Luis TrivinoM55-59,EC,#173,8,611,674,47:07:00,2:54:35,2:00:14,5:49:03,88.7
Gerardo RinconM55-59,PA,#2083,19,1005,1182,37:51:00,2:49:58,2:51:41,6:25:13,83.1
Francisco Javier Vergara MorenoM55-59,CO,#2023,26,1256,1540,46:38:00,3:02:26,3:03:31,7:01:01,78.3
Alex ForestiM55-59,AR,#2003,18,944,1098,41:09:00,2:58:28,2:27:21,6:17:35,84.2
James KuykendallM55-59,US,#2007,12,721,824,50:02:00,2:45:13,2:14:32,5:58:44,87.1
José Fernando Vera ChamorroM55-59,CO,#403,20,1018,1203,55:43:00,3:14:13,2:07:42,6:26:25,83
Jorge MejiaM55-59,CO,#2008,30,1284,1586,40:09:00,3:14:46,2:58:20,7:06:50,77.5
Leonardo PinzonM55-59,CO,#2009,4,369,406,45:05:00,2:40:55,1:58:29,5:31:38,91.7
Raymundo Faustino Rodríguez BadilloM55-59,MX,#2012,22,1138,1373,42:28:00,3:18:45,2:30:01,6:41:10,80.9
Karina ArciniegasM55-59,CO,#1999,17,935,1085,58:19:00,3:10:09,1:58:44,6:16:41,84.4
Oscar Sanchez SuarezM55-59,CO,#2016,31,1323,1655,50:29:00,3:33:09,2:33:39,7:20:05,75.9
Francisco Gonzalez FernandezM55-59,CO,#486,33,1347,1694,1:06:07,3:30:52,2:34:05,7:28:02,74.9
Juan Carlos Cruz ValderrutenM55-59,CO,#1998,37,1393,1786,59:44:00,3:37:41,3:25:36,8:19:24,69.3
Pedro Jaime Camelo GarzonM55-59,CO,#1995,21,1037,1228,1:09:58,3:08:46,2:01:05,6:28:18,82.7
Nicolas De BrigardM55-59,CO,#2001,14,813,933,46:18:00,2:59:54,2:07:19,6:05:44,86
Carlos AljumeM55-59,CO,#2129,16,880,1019,53:20:00,3:00:30,2:00:35,6:11:08,85.2
Felipe SalcedoM55-59,CO,#2014,6,511,564,37:22:00,2:50:47,2:06:47,5:40:57,90.1
Diego Alfaro BermúdezM55-59,CO,#1988,32,1326,1660,1:07:47,3:26:20,2:34:34,7:21:15,75.7
Jorge SeguraM55-59,CO,#2017,10,689,781,38:22:00,2:54:41,2:15:45,5:56:17,87.5
Marc GravelineM55-59,CA,#2005,7,545,601,36:35:00,2:46:28,2:11:34,5:43:34,89.6
Enrial EnriquezM55-59,PH,#2002,35,1386,1771,1:00:37,3:17:04,3:27:04,7:56:51,71.7
Daniel Fernando Torres SalazarM55-59,CO,#238,9,669,758,47:48:00,2:43:28,2:13:24,5:54:27,87.8
Karina ArciniegasM55-59,CO,#2000,13,795,912,54:29:00,2:57:26,2:02:52,6:04:26,86.2
Danilo ArguelloM55-59,CO,#1991,29,1283,1585,50:24:00,3:10:38,2:58:06,7:06:47,77.5
Ruben Dario Serna ArroyaveM55-59,CO,#2020,11,713,815,49:18:00,2:53:19,2:06:43,5:57:54,87.3
Luis Humberto Ezequiel San Andres MielesM55-59,EC,#2015,27,1259,1543,46:21:00,3:09:38,2:53:17,7:01:26,78.2
Andrea ChaM55-59,IT,#172,15,846,978,45:21:00,2:53:29,2:23:56,6:08:56,85.6
Mauricio RestrepoM55-59,CO,#2010,28,1264,1551,45:59:00,3:06:38,2:57:29,7:03:16,78
Mauricio Aguirre QuiñonesM60-64,CO,#2026,9,1355,1715,49:49:00,3:18:53,3:11:03,7:33:31,82.8
Eduardo SalazarM60-64,CO,#2032,5,1116,1337,45:45:00,3:16:11,2:26:37,6:37:58,89.9
Hector Arturo Camacho TovarM60-64,CO,#2028,4,1099,1314,53:47:00,2:56:37,2:37:01,6:35:41,90.3
Jesus Edgar Galeano MejiaM60-64,CO,#2029,6,1186,1439,52:58:00,3:14:04,2:26:39,6:47:27,88.6
Mauricio AguilarM60-64",CO,#2025,2,839,969,43:24:00,2:44:42,2:30:16,6:08:00,94.3
ANTONIO JASSIRM60-64,CO,#349,7,1205,1462,57:18:00,3:14:09,2:21:18,6:49:57,88.3
Fabio Guerrero RodriguezM60-64",CO,#2030,1,466,514,48:03:00,2:52:43,1:50:08,5:38:21,99.1
Horacio PadillaM60-64,AR,#2031,8,1281,1580,40:41:00,3:05:23,3:12:31,7:06:03,86.2
Jorge Velã¡zquez Quiã±onesM60-64",PR,#2034,3,1039,1232,43:24:00,3:02:35,2:33:23,6:28:36,91.3
Flavio AguileraM65-69",MX,#174,1,1200,1457,48:25:00,3:16:52,2:34:41,6:49:41,100
Efrain DelgadoM75-79",CO,#2036,1,1354,1714,53:29:00,3:21:16,3:01:21,7:33:00,100
Eduardo LassMPRO,BR,#14,11,20,20,24:25:00,2:20:26,1:36:02,4:24:35,90.8
Collin ChartierMPRO",US,#8,1,1,1,24:17:00,1:59:23,1:17:03,3:43:39,99.7
Joe MaloyMPRO,US,#17,5,5,5,24:27:00,2:08:55,1:19:02,3:55:51,96.9
Igor AmorelliMPRO",BR,#5,2,2,2,24:25:00,1:58:33,1:20:25,3:46:46,99
Fernando ToldiMPRO,BR,#9,4,4,4,24:28:00,2:08:56,1:17:15,3:53:36,97.4
Ismael Jose Vanegas RamírezMPRO,CO,#7,12,35,36,29:07:00,2:29:32,1:31:13,4:33:23,89.1
Luis Henrique OhdeMPRO,BR,#11,9,12,12,25:05:00,2:14:57,1:32:17,4:16:14,92.5
David Guete QuinteroMPRO,CO,#12,7,7,7,26:42:00,2:13:14,1:16:57,3:59:57,96
Kevin CollingtonMPRO,US,#2,6,6,6,24:20:00,2:09:05,1:22:17,3:58:56,96.2
Bruno MatheusMPRO",BR,#4,3,3,3,24:32:00,2:09:03,1:14:27,3:50:55,98
Danilo MeloMPRO,BR,#13,8,8,8,29:20:00,2:07:56,1:21:55,4:02:45,95.3
Eduardo LondonoMPRO,CO,#16,10,17,17,24:21:00,2:15:18,1:40:21,4:23:01,91.1
David AljureUnknown",CO,#2144,2,606,669,52:35:00,2:51:42,1:51:37,5:48:51,
Wilder LeonUnknown,ZZ,#2145,4,949,1104,40:11:00,2:55:18,2:31:31,6:17:52,
Anubis Ariel Maiguel NoriegaUnknown,CO,#2135,6,1399,1793,53:58:00,4:01:13,3:27:46,8:33:29,
Brian RobertsUnknown,US,#2141,5,1356,1717,42:22:00,3:27:21,3:15:11,7:33:41,
Sebastian MartinezUnknown",CO,#2102,3,946,1100,45:20:00,3:04:36,2:16:01,6:17:39,
Josh PerezUnknown",CO,#2150,1,434,476,37:32:00,2:37:27,2:14:21,5:35:55,
